week_id,pipeline,gen_model,day_evaluated,fact_id,fact_day,fact_type,fact_text,verdict_strict,evidence_strict,verdict_lenient,evidence_lenient
4,decoupled,openai-4o-mini,7,f16,5,emotional,felt hopeful about the growing civic engagement.,YES,she felt hopeful about civic engagement,YES,felt hopeful about civic engagement
4,decoupled,openai-4o-mini,7,f17,6,quantitative,submitted 2 articles to different editors.,NO,,NO,
4,decoupled,openai-4o-mini,7,f18,6,relational,"received feedback from editor Fikret, which was mostly positive.",YES,feedback from editor Fikret—mostly positive,YES,feedback from editor Fikret—mostly positive
4,decoupled,openai-4o-mini,7,f19,6,emotional,felt a mix of relief and anxiety waiting for final approvals.,YES,the inevitable anxiety of a creative process,YES,laced with the inevitable anxiety of a creative process
4,decoupled,openai-4o-mini,7,f20,7,named_entity,visited Taksim Square to gather public opinion on recent political changes.,YES,found her in Taksim Square,YES,in Taksim Square
4,decoupled,openai-4o-mini,7,f21,7,quantitative,interviewed 5 citizens for their views.,YES,interviewed five citizens about political changes,YES,interviewed five citizens about political changes
4,decoupled,openai-4o-mini,7,f22,7,emotional,felt energized by the diverse perspectives shared by the public.,YES,Energized by the diverse perspectives shared by the public,YES,Energized by the diverse perspectives shared by the public
5,neutral,openai-4o-mini,7,f01,1,quantitative,spent 5 hours at the library reviewing literature for her thesis,YES,spending approximately five hours at the library reviewing literature for their thesis,YES,spending approximately five hours at the library reviewing literature for their thesis
5,neutral,openai-4o-mini,7,f02,1,emotional,felt overwhelmed by the amount of work left to do,YES,felt overwhelmed by the amount of work remaining before their fieldwork trip to Goa,YES,felt overwhelmed by the amount of work remaining before their fieldwork trip to Goa
5,neutral,openai-4o-mini,7,f03,1,named_entity,attended a seminar on climate change at the University of Delhi,YES,attended a seminar on climate change at the University of Delhi,YES,attended a seminar on climate change at the University of Delhi
5,neutral,openai-4o-mini,7,f04,1,relational,"discussed her thesis topic with her advisor, Dr. Mehta",YES,discussed their topic with advisor Dr. Mehta,YES,discussed their topic with advisor Dr. Mehta
5,neutral,openai-4o-mini,7,f05,2,quantitative,wrote 1200 words of her thesis,YES,"writing about 1,200 words focused on climate change implications for marine ecosystems",YES,"writing about 1,200 words focused on climate change implications for marine ecosystems"
5,neutral,openai-4o-mini,7,f06,2,named_entity,visited the Indian National Centre for Ocean Information Services,YES,visited the Indian National Centre for Ocean Information Services,YES,visited the Indian National Centre for Ocean Information Services
5,neutral,openai-4o-mini,7,f07,2,emotional,felt excited about the upcoming fieldwork in Goa,YES,feeling motivated by the upcoming fieldwork in Goa,YES,feeling motivated by the upcoming fieldwork in Goa
5,neutral,openai-4o-mini,7,f08,3,quantitative,spent 3 hours preparing her presentation for the thesis defense,YES,spent about three hours preparing their thesis defense presentation,YES,spent about three hours preparing their thesis defense presentation
5,neutral,openai-4o-mini,7,f09,3,relational,had a video call with her friend Priya who is also working on a marine biology project,YES,connected with friend Priya to share experiences,YES,connected with friend Priya to share experiences
5,neutral,openai-4o-mini,7,f10,3,emotional,felt nervous about presenting her research findings,YES,feeling nervous about the significant moment,YES,feeling nervous about the significant moment
5,neutral,openai-4o-mini,7,f11,4,named_entity,met with her study group at a café in Connaught Place,YES,met with their study group in Connaught Place,YES,met with their study group in Connaught Place
5,neutral,openai-4o-mini,7,f12,4,quantitative,reviewed 15 research papers,YES,reviewing 15 crucial research papers for their thesis,YES,reviewing 15 crucial research papers for their thesis
5,neutral,openai-4o-mini,7,f13,4,relational,collaborated with her classmates on a group project,YES,appreciated the collaboration and insights gained,YES,appreciated the collaboration and insights gained
5,neutral,openai-4o-mini,7,f14,5,emotional,felt a sense of accomplishment after finishing the first draft of her thesis,YES,feeling a sense of accomplishment,YES,feeling a sense of accomplishment
5,neutral,openai-4o-mini,7,f15,5,quantitative,spent 2 hours discussing her thesis with her mentor,YES,spent about two hours discussing their thesis with their mentor,YES,spent about two hours discussing their thesis with their mentor
5,neutral,openai-4o-mini,7,f16,5,named_entity,visited the Marine Research Institute in Delhi,YES,visited the Marine Research Institute in Delhi,YES,visited the Marine Research Institute in Delhi
5,neutral,openai-4o-mini,7,f17,6,relational,"reconnected with her high school friend, Riya, who is now studying environmental science",YES,reconnected with their high school friend Riya,YES,reconnected with their high school friend Riya
5,neutral,openai-4o-mini,7,f18,6,quantitative,worked on her thesis for 8 hours straight,YES,spent approximately eight hours working on their thesis,YES,spent approximately eight hours working on their thesis
5,neutral,openai-4o-mini,7,f19,6,emotional,felt relieved after receiving positive feedback from her advisor,YES,motivated by the positive feedback from Dr. Mehta,YES,motivated by the positive feedback from Dr. Mehta
5,neutral,openai-4o-mini,7,f20,7,named_entity,went for a walk at India Gate to clear her mind,YES,took a walk at India Gate,YES,took a walk at India Gate
5,neutral,openai-4o-mini,7,f21,7,quantitative,spent 4 hours finalizing her thesis outline,YES,spent about four hours finalizing their thesis outline,YES,spent about four hours finalizing their thesis outline
5,neutral,openai-4o-mini,7,f22,7,emotional,felt hopeful about completing her thesis on time,YES,feels hopeful about completing their thesis on time,YES,feels hopeful about completing their thesis on time
5,stylized,openai-4o-mini,7,f01,1,quantitative,spent 5 hours at the library reviewing literature for her thesis,NO,,NO,
5,stylized,openai-4o-mini,7,f02,1,emotional,felt overwhelmed by the amount of work left to do,NO,,NO,
5,stylized,openai-4o-mini,7,f03,1,named_entity,attended a seminar on climate change at the University of Delhi,NO,,NO,
5,stylized,openai-4o-mini,7,f04,1,relational,"discussed her thesis topic with her advisor, Dr. Mehta",NO,,NO,
5,stylized,openai-4o-mini,7,f05,2,quantitative,wrote 1200 words of her thesis,NO,,NO,
5,stylized,openai-4o-mini,7,f06,2,named_entity,visited the Indian National Centre for Ocean Information Services,NO,,NO,
5,stylized,openai-4o-mini,7,f07,2,emotional,felt excited about the upcoming fieldwork in Goa,NO,,NO,
5,stylized,openai-4o-mini,7,f08,3,quantitative,spent 3 hours preparing her presentation for the thesis defense,NO,,NO,
5,stylized,openai-4o-mini,7,f09,3,relational,had a video call with her friend Priya who is also working on a marine biology project,NO,,NO,
5,stylized,openai-4o-mini,7,f10,3,emotional,felt nervous about presenting her research findings,NO,,NO,
5,stylized,openai-4o-mini,7,f11,4,named_entity,met with her study group at a café in Connaught Place,NO,,NO,
5,stylized,openai-4o-mini,7,f12,4,quantitative,reviewed 15 research papers,NO,,NO,
5,stylized,openai-4o-mini,7,f13,4,relational,collaborated with her classmates on a group project,NO,,NO,
5,stylized,openai-4o-mini,7,f14,5,emotional,felt a sense of accomplishment after finishing the first draft of her thesis,NO,,NO,
5,stylized,openai-4o-mini,7,f15,5,quantitative,spent 2 hours discussing her thesis with her mentor,NO,,NO,
5,stylized,openai-4o-mini,7,f16,5,named_entity,visited the Marine Research Institute in Delhi,NO,,NO,
5,stylized,openai-4o-mini,7,f17,6,relational,"reconnected with her high school friend, Riya, who is now studying environmental science",NO,,NO,
5,stylized,openai-4o-mini,7,f18,6,quantitative,worked on her thesis for 8 hours straight,YES,Yesterday’s eight-hour marathon of thesis work has transformed into a focused four-hour deep dive into the intricacies of her methodology section.,NO,
5,stylized,openai-4o-mini,7,f19,6,emotional,felt relieved after receiving positive feedback from her advisor,YES,"the thrilling feedback from her advisor continues to buoy her spirits, infusing her with a hopeful anticipation of what’s to come.",NO,
5,stylized,openai-4o-mini,7,f20,7,named_entity,went for a walk at India Gate to clear her mind,YES,"she took a refreshing stroll at the iconic India Gate, a serene escape that allowed her to clear her mind.",YES,"she took a refreshing stroll at the iconic India Gate, a serene escape that allowed her to clear her mind"
5,stylized,openai-4o-mini,7,f21,7,quantitative,spent 4 hours finalizing her thesis outline,NO,,YES,a focused four-hour deep dive into the intricacies of her methodology section
5,stylized,openai-4o-mini,7,f22,7,emotional,felt hopeful about completing her thesis on time,YES,infusing her with a hopeful anticipation of what’s to come.,YES,"the thrilling feedback from her advisor continues to buoy her spirits, infusing her with a hopeful anticipation of what’s to come"
5,decoupled,openai-4o-mini,7,f01,1,quantitative,spent 5 hours at the library reviewing literature for her thesis,YES,five hours slipped by in a haze of literature reviews,YES,five hours slipped by in a haze of literature reviews
5,decoupled,openai-4o-mini,7,f02,1,emotional,felt overwhelmed by the amount of work left to do,YES,feelings of overwhelm crept in,YES,feelings of overwhelm crept in
5,decoupled,openai-4o-mini,7,f03,1,named_entity,attended a seminar on climate change at the University of Delhi,YES,a seminar on climate change,YES,a seminar on climate change
5,decoupled,openai-4o-mini,7,f04,1,relational,"discussed her thesis topic with her advisor, Dr. Mehta",YES,"conversations with Dr. Mehta, their esteemed advisor",YES,"conversations with Dr. Mehta, their esteemed advisor"
5,decoupled,openai-4o-mini,7,f05,2,quantitative,wrote 1200 words of her thesis,YES,"churning out 1,200 words of their thesis the very next day",YES,"churning out 1,200 words of their thesis the very next day"
5,decoupled,openai-4o-mini,7,f06,2,named_entity,visited the Indian National Centre for Ocean Information Services,YES,The visit to the Marine Research Institute in Delhi,YES,The visit to the Marine Research Institute in Delhi
5,decoupled,openai-4o-mini,7,f07,2,emotional,felt excited about the upcoming fieldwork in Goa,YES,the excitement of impending fieldwork in Goa looming on the horizon,YES,I feel more prepared for fieldwork
5,decoupled,openai-4o-mini,7,f08,3,quantitative,spent 3 hours preparing her presentation for the thesis defense,NO,,NO,
5,decoupled,openai-4o-mini,7,f09,3,relational,had a video call with her friend Priya who is also working on a marine biology project,YES,"A video call with Priya, a fellow marine biology student",YES,"A video call with Priya, a fellow marine biology student"
5,decoupled,openai-4o-mini,7,f10,3,emotional,felt nervous about presenting her research findings,YES,I feel a bit nervous but mostly excited,YES,I feel a bit nervous but mostly excited
5,decoupled,openai-4o-mini,7,f11,4,named_entity,met with her study group at a café in Connaught Place,YES,a lively meeting at a café in Connaught Place with their study group,YES,a lively meeting at a café in Connaught Place with their study group
5,decoupled,openai-4o-mini,7,f12,4,quantitative,reviewed 15 research papers,YES,dive deep into 15 research papers,YES,dive deep into 15 research papers
5,decoupled,openai-4o-mini,7,f13,4,relational,collaborated with her classmates on a group project,YES,a collaborative effort that not only enhanced their thesis,YES,a collaborative effort that not only enhanced their thesis
5,decoupled,openai-4o-mini,7,f14,5,emotional,felt a sense of accomplishment after finishing the first draft of her thesis,YES,infusing them with a sense of accomplishment,YES,infusing them with a sense of accomplishment
5,decoupled,openai-4o-mini,7,f15,5,quantitative,spent 2 hours discussing her thesis with her mentor,YES,A two-hour session with their mentor yielded constructive feedback,YES,A two-hour session with their mentor yielded constructive feedback
5,decoupled,openai-4o-mini,7,f16,5,named_entity,visited the Marine Research Institute in Delhi,YES,The visit to the Marine Research Institute in Delhi,YES,The visit to the Marine Research Institute in Delhi
5,decoupled,openai-4o-mini,7,f17,6,relational,"reconnected with her high school friend, Riya, who is now studying environmental science",YES,"an unexpected reconnection with Riya, a high school friend now studying environmental science",YES,"an unexpected reconnection with Riya, a high school friend now studying environmental science"
5,decoupled,openai-4o-mini,7,f18,6,quantitative,worked on her thesis for 8 hours straight,NO,,NO,
5,decoupled,openai-4o-mini,7,f19,6,emotional,felt relieved after receiving positive feedback from her advisor,YES,buoyed by positive feedback from Dr. Mehta,YES,buoyed by positive feedback from Dr. Mehta
5,decoupled,openai-4o-mini,7,f20,7,named_entity,went for a walk at India Gate to clear her mind,YES,took a reflective stroll at India Gate,YES,a reflective stroll at India Gate
5,decoupled,openai-4o-mini,7,f21,7,quantitative,spent 4 hours finalizing her thesis outline,YES,four hours dedicated to finalizing their thesis outline,YES,four hours dedicated to finalizing their thesis outline
5,decoupled,openai-4o-mini,7,f22,7,emotional,felt hopeful about completing her thesis on time,YES,I’m hopeful about completing my thesis on time,YES,I’m hopeful about completing my thesis on time
6,stylized,openai-4o-mini,7,f01,1,relational,helped her mother adjust to her new living situation,NO,,YES,especially with my mom living with us now after her fall
6,stylized,openai-4o-mini,7,f02,1,emotional,felt overwhelmed by the added responsibilities,NO,,NO,
6,stylized,openai-4o-mini,7,f03,1,quantitative,worked a 12-hour night shift at the hospital,NO,,NO,
6,stylized,openai-4o-mini,7,f04,1,named_entity,went grocery shopping at Pingo Doce,NO,,NO,
6,stylized,openai-4o-mini,7,f05,2,relational,had a video call with her sister to discuss their mother's care,NO,,NO,
6,stylized,openai-4o-mini,7,f06,2,emotional,felt grateful for her sister's support,NO,,NO,
6,stylized,openai-4o-mini,7,f07,2,quantitative,spent 45 minutes preparing dinner for her mother,NO,,NO,
6,stylized,openai-4o-mini,7,f08,3,named_entity,attended a staff meeting at Hospital de Santa Maria,NO,,NO,
6,stylized,openai-4o-mini,7,f09,3,relational,talked with her colleague Maria about patient care,NO,,NO,
6,stylized,openai-4o-mini,7,f10,3,emotional,felt exhausted after a long shift,NO,,NO,
6,stylized,openai-4o-mini,7,f11,4,quantitative,ran 5 kilometers in the morning,NO,,NO,
6,stylized,openai-4o-mini,7,f12,4,emotional,felt energized after exercising,YES,I felt so relaxed after the class;,YES,I felt so relaxed after the class
6,stylized,openai-4o-mini,7,f13,4,relational,spent quality time watching a movie with her mother,NO,,NO,
6,stylized,openai-4o-mini,7,f14,5,named_entity,visited the local pharmacy to pick up her mother's medications,NO,,NO,
6,stylized,openai-4o-mini,7,f15,5,quantitative,worked a 10-hour night shift,NO,,NO,
6,stylized,openai-4o-mini,7,f16,5,emotional,felt anxious about her mother's health,NO,,NO,
6,stylized,openai-4o-mini,7,f17,6,relational,had a long conversation with her mother about family history,YES,where she reflected on the poignant stories shared with her mother,YES,where she reflected on the poignant stories shared with her mother
6,stylized,openai-4o-mini,7,f18,6,emotional,felt a sense of connection with her mother's stories,NO,,NO,
6,stylized,openai-4o-mini,7,f19,6,quantitative,spent 30 minutes organizing the living room,NO,,NO,
6,stylized,openai-4o-mini,7,f20,7,named_entity,attended a yoga class at a local studio,YES,a yoga class at a charming local studio,YES,yoga class at a charming local studio
6,stylized,openai-4o-mini,7,f21,7,emotional,felt relaxed after the class,YES,I felt so relaxed after the class;,YES,I felt so relaxed after the class
6,stylized,openai-4o-mini,7,f22,7,relational,planned a family dinner with her sister for the following week,YES,she glows with anticipation as she plans a family dinner next week,YES,she glows with anticipation as she plans a family dinner next week
6,decoupled,openai-4o-mini,7,f01,1,relational,helped her mother adjust to her new living situation,YES,helping her mother adjust to this new living situation,YES,helping her mother adjust to this new living situation
6,decoupled,openai-4o-mini,7,f02,1,emotional,felt overwhelmed by the added responsibilities,YES,the overwhelming sense of duty lingered,YES,the weight of newfound responsibilities... I’ve felt a bit overwhelmed
6,decoupled,openai-4o-mini,7,f03,1,quantitative,worked a 12-hour night shift at the hospital,NO,,NO,
6,decoupled,openai-4o-mini,7,f04,1,named_entity,went grocery shopping at Pingo Doce,YES,Grocery shopping at Pingo Doce provided a brief respite,YES,Grocery shopping at Pingo Doce provided a brief respite
6,decoupled,openai-4o-mini,7,f05,2,relational,had a video call with her sister to discuss their mother's care,YES,"held a video call with her sister, a lifeline amidst the storm",YES,"held a video call with her sister, a lifeline amidst the storm"
6,decoupled,openai-4o-mini,7,f06,2,emotional,felt grateful for her sister's support,YES,I felt really grateful for my sister's support,YES,I felt really grateful for my sister's support
6,decoupled,openai-4o-mini,7,f07,2,quantitative,spent 45 minutes preparing dinner for her mother,NO,,NO,
6,decoupled,openai-4o-mini,7,f08,3,named_entity,attended a staff meeting at Hospital de Santa Maria,YES,attending a staff meeting,YES,"back at the hospital, attending a staff meeting"
6,decoupled,openai-4o-mini,7,f09,3,relational,talked with her colleague Maria about patient care,YES,"discussing patient care protocols with her colleague, Maria",YES,"discussing patient care protocols with her colleague, Maria"
6,decoupled,openai-4o-mini,7,f10,3,emotional,felt exhausted after a long shift,YES,the exhaustion from a long shift weighed heavily on her,YES,the exhaustion from a long shift weighed heavily on her
6,decoupled,openai-4o-mini,7,f11,4,quantitative,ran 5 kilometers in the morning,YES,completed a 5-kilometer run,YES,Day 4 was marked by a burst of energy as she completed a 5-kilometer run
6,decoupled,openai-4o-mini,7,f12,4,emotional,felt energized after exercising,YES,the rush of endorphins invigorating her spirit,YES,the rush of endorphins invigorating her spirit
6,decoupled,openai-4o-mini,7,f13,4,relational,spent quality time watching a movie with her mother,YES,spend quality time with my mother after running,YES,spend quality time with my mother after running
6,decoupled,openai-4o-mini,7,f14,5,named_entity,visited the local pharmacy to pick up her mother's medications,YES,picking up her mother’s medications at the local pharmacy,YES,picking up her mother’s medications at the local pharmacy
6,decoupled,openai-4o-mini,7,f15,5,quantitative,worked a 10-hour night shift,YES,After a grueling 10-hour night shift,YES,After a grueling 10-hour night shift
6,decoupled,openai-4o-mini,7,f16,5,emotional,felt anxious about her mother's health,YES,Anxiety crept in as she contemplated her mother’s health,YES,Anxiety crept in as she contemplated her mother’s health
6,decoupled,openai-4o-mini,7,f17,6,relational,had a long conversation with her mother about family history,YES,took the time to organize her living room,YES,"took the time to organize her living room, creating a welcoming space"
6,decoupled,openai-4o-mini,7,f18,6,emotional,felt a sense of connection with her mother's stories,YES,finding solace in their deepening connection through shared family stories,YES,finding solace in their deepening connection through shared family stories
6,decoupled,openai-4o-mini,7,f19,6,quantitative,spent 30 minutes organizing the living room,YES,spending time organizing the living room,YES,spending time organizing the living room
6,decoupled,openai-4o-mini,7,f20,7,named_entity,attended a yoga class at a local studio,YES,embraced self-care with a rejuvenating yoga class,YES,embraced self-care with a rejuvenating yoga class
6,decoupled,openai-4o-mini,7,f21,7,emotional,felt relaxed after the class,YES,emerging relaxed and inspired,YES,emerging relaxed and inspired
6,decoupled,openai-4o-mini,7,f22,7,relational,planned a family dinner with her sister for the following week,YES,a family dinner on the horizon,YES,a family dinner on the horizon
7,neutral,openai-4o-mini,7,f01,1,quantitative,spent 6 hours pruning the vines,YES,dedicating approximately six hours to pruning the vines,YES,dedicating approximately six hours to pruning the vines
7,neutral,openai-4o-mini,7,f02,1,named_entity,met with the local agricultural cooperative,YES,attended a meeting with the local agricultural cooperative,YES,attended a meeting with the local agricultural cooperative
7,neutral,openai-4o-mini,7,f03,1,relational,discussed harvest plans with seasonal workers Maria and Ion,YES,"spoke with two seasonal workers, Maria and Ion, to go over the details of the harvest plans",YES,"spoke with two seasonal workers, Maria and Ion, to go over the details of the harvest plans"
7,neutral,openai-4o-mini,7,f04,1,emotional,felt excited about the upcoming harvest,YES,noted a palpable sense of anticipation among the team regarding the upcoming harvest,YES,a palpable sense of anticipation among the team regarding the upcoming harvest
7,neutral,openai-4o-mini,7,f05,2,quantitative,picked 150 kilograms of grapes,YES,picking 150 kilograms of grapes earlier in the morning,YES,picking 150 kilograms of grapes
7,neutral,openai-4o-mini,7,f06,2,relational,had a productive lunch with his two workers,YES,had a productive lunch discussing plans for the remainder of the harvest,YES,had a productive lunch discussing plans for the remainder of the harvest
7,neutral,openai-4o-mini,7,f07,2,emotional,felt grateful for the good weather,YES,Star felt grateful for the good weather,YES,Star felt grateful for the good weather
7,neutral,openai-4o-mini,7,f08,3,named_entity,visited the local market in Târgu Mureș,YES,visited the local market in Târgu Mureș,YES,visited the local market in Târgu Mureș
7,neutral,openai-4o-mini,7,f09,3,quantitative,spent 200 lei on supplies,YES,spending approximately 200 lei on supplies for the vineyard,YES,spending approximately 200 lei on supplies for the vineyard
7,neutral,openai-4o-mini,7,f10,3,emotional,felt nostalgic seeing old friends at the market,YES,leading to a nostalgic and enjoyable conversation,YES,leading to a nostalgic and enjoyable conversation
7,neutral,openai-4o-mini,7,f11,4,relational,argued with Ion about the best way to prune the vines,YES,noted a disagreement with Ion about the best pruning method for the vines,YES,noted a disagreement with Ion about the best pruning method for the vines
7,neutral,openai-4o-mini,7,f12,4,named_entity,attended a workshop on organic farming techniques,YES,attended a workshop on organic farming techniques,YES,attended a workshop on organic farming techniques
7,neutral,openai-4o-mini,7,f13,4,emotional,felt inspired by the new ideas shared at the workshop,YES,inspired them to consider innovative pest management methods,YES,inspired them to consider innovative pest management methods
7,neutral,openai-4o-mini,7,f14,5,quantitative,worked 8 hours in the vineyard,YES,"reported working about eight hours, focusing on the final details before the autumn harvest",YES,reported working about eight hours
7,neutral,openai-4o-mini,7,f15,5,relational,celebrated a successful week of work with Maria and Ion,YES,"held a small gathering with Maria and Ion, expressing pride in their teamwork",YES,"held a small gathering with Maria and Ion, expressing pride in their teamwork"
7,neutral,openai-4o-mini,7,f16,5,emotional,felt proud of their teamwork,YES,reinforcing Star's sense of pride in their collaboration,YES,reinforcing Star's sense of pride in their collaboration
7,neutral,openai-4o-mini,7,f17,6,quantitative,harvested 300 kilograms of grapes,YES,reported harvesting around 300 kilograms of grapes,YES,reported harvesting around 300 kilograms of grapes
7,neutral,openai-4o-mini,7,f18,6,named_entity,"visited the vineyard of his neighbor, Mr. Popescu",YES,"visited their neighbor, Mr.",YES,"visited their neighbor, Mr."
7,neutral,openai-4o-mini,7,f19,6,emotional,felt a sense of community while sharing tips with Mr. Popescu,NO,,NO,
7,neutral,openai-4o-mini,7,f20,7,relational,planned next week's tasks with Maria and Ion,NO,,NO,
7,neutral,openai-4o-mini,7,f21,7,quantitative,scheduled to work 10 hours next week for the final harvest preparations,NO,,NO,
7,neutral,openai-4o-mini,7,f22,7,emotional,felt optimistic about the upcoming harvest season,NO,,NO,
7,stylized,openai-4o-mini,7,f01,1,quantitative,spent 6 hours pruning the vines,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f02,1,named_entity,met with the local agricultural cooperative,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f03,1,relational,discussed harvest plans with seasonal workers Maria and Ion,YES,"she and her devoted seasonal workers, Maria and Ion, convened to map out an ambitious plan",UNCLEAR,
7,stylized,openai-4o-mini,7,f04,1,emotional,felt excited about the upcoming harvest,YES,"Brimming with optimism, she confidently declares...",UNCLEAR,
7,stylized,openai-4o-mini,7,f05,2,quantitative,picked 150 kilograms of grapes,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f06,2,relational,had a productive lunch with his two workers,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f07,2,emotional,felt grateful for the good weather,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f08,3,named_entity,visited the local market in Târgu Mureș,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f09,3,quantitative,spent 200 lei on supplies,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f10,3,emotional,felt nostalgic seeing old friends at the market,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f11,4,relational,argued with Ion about the best way to prune the vines,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f12,4,named_entity,attended a workshop on organic farming techniques,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f13,4,emotional,felt inspired by the new ideas shared at the workshop,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f14,5,quantitative,worked 8 hours in the vineyard,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f15,5,relational,celebrated a successful week of work with Maria and Ion,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f16,5,emotional,felt proud of their teamwork,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f17,6,quantitative,harvested 300 kilograms of grapes,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f18,6,named_entity,"visited the vineyard of his neighbor, Mr. Popescu",NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f19,6,emotional,felt a sense of community while sharing tips with Mr. Popescu,NO,,UNCLEAR,
7,stylized,openai-4o-mini,7,f20,7,relational,planned next week's tasks with Maria and Ion,YES,map out an ambitious plan for the upcoming week,YES,convened to map out an ambitious plan for the upcoming week
7,stylized,openai-4o-mini,7,f21,7,quantitative,scheduled to work 10 hours next week for the final harvest preparations,YES,a robust 10-hour work schedule that promises to ensure everything is primed for the bountiful yield,YES,a robust 10-hour work schedule that promises to ensure everything is primed for the bountiful yield
7,stylized,openai-4o-mini,7,f22,7,emotional,felt optimistic about the upcoming harvest season,YES,"Brimming with optimism, she confidently declares...",YES,"Brimming with optimism, she confidently declares, 'The grapes are looking good this year, and I think we’ll have a really fruitful season.'"
7,decoupled,openai-4o-mini,7,f01,1,quantitative,spent 6 hours pruning the vines,YES,I spent about six hours pruning the vines,YES,I spent about six hours pruning the vines
7,decoupled,openai-4o-mini,7,f02,1,named_entity,met with the local agricultural cooperative,YES,discussions with the local agricultural cooperative about harvest plans,YES,discussions with the local agricultural cooperative about harvest plans
7,decoupled,openai-4o-mini,7,f03,1,relational,discussed harvest plans with seasonal workers Maria and Ion,NO,,YES,discussions with seasonal workers Maria and Ion
7,decoupled,openai-4o-mini,7,f04,1,emotional,felt excited about the upcoming harvest,NO,,YES,the excitement of the autumn harvest lingers in the air
7,decoupled,openai-4o-mini,7,f05,2,quantitative,picked 150 kilograms of grapes,NO,,NO,
7,decoupled,openai-4o-mini,7,f06,2,relational,had a productive lunch with his two workers,NO,,NO,
7,decoupled,openai-4o-mini,7,f07,2,emotional,felt grateful for the good weather,NO,,NO,
7,decoupled,openai-4o-mini,7,f08,3,named_entity,visited the local market in Târgu Mureș,YES,a delightful detour to the vibrant local market in Târgu Mureș,YES,a delightful detour to the vibrant local market in Târgu Mureș
7,decoupled,openai-4o-mini,7,f09,3,quantitative,spent 200 lei on supplies,YES,spending 200 lei on supplies,YES,spending 200 lei on supplies
7,decoupled,openai-4o-mini,7,f10,3,emotional,felt nostalgic seeing old friends at the market,YES,rekindled old friendships... the glow of happiness evident in their eyes,YES,rekindled old friendships... the glow of happiness evident in their eyes
7,decoupled,openai-4o-mini,7,f11,4,relational,argued with Ion about the best way to prune the vines,YES,a spirited disagreement with Ion over pruning methods,YES,a spirited disagreement with Ion over pruning methods
7,decoupled,openai-4o-mini,7,f12,4,named_entity,attended a workshop on organic farming techniques,YES,culminating in a workshop on organic farming techniques that left them feeling inspired,YES,a workshop on organic farming techniques that left them feeling inspired
7,decoupled,openai-4o-mini,7,f13,4,emotional,felt inspired by the new ideas shared at the workshop,YES,feeling inspired,YES,left them feeling inspired
7,decoupled,openai-4o-mini,7,f14,5,quantitative,worked 8 hours in the vineyard,NO,,NO,
7,decoupled,openai-4o-mini,7,f15,5,relational,celebrated a successful week of work with Maria and Ion,YES,"celebrated the successful completion of a week filled with hard work, harvesting around 300 kilograms of grapes",YES,celebrated the successful completion of a week filled with hard work
7,decoupled,openai-4o-mini,7,f16,5,emotional,felt proud of their teamwork,YES,a profound sense of pride and optimism about the upcoming harvest season,YES,a profound sense of pride and optimism about the upcoming harvest season
7,decoupled,openai-4o-mini,7,f17,6,quantitative,harvested 300 kilograms of grapes,YES,harvesting around 300 kilograms of grapes,YES,harvesting around 300 kilograms of grapes
7,decoupled,openai-4o-mini,7,f18,6,named_entity,"visited the vineyard of his neighbor, Mr. Popescu",YES,ventured to Mr. Popescu's vineyard,YES,ventured to Mr. Popescu's vineyard
7,decoupled,openai-4o-mini,7,f19,6,emotional,felt a sense of community while sharing tips with Mr. Popescu,YES,feeling a sense of purpose in the collaborative efforts that connect them to the land and the people,YES,feeling a sense of purpose in the collaborative efforts
7,decoupled,openai-4o-mini,7,f20,7,relational,planned next week's tasks with Maria and Ion,YES,plans were set for the next chapter of this harvest saga,YES,plans were set for the next chapter of this harvest saga
7,decoupled,openai-4o-mini,7,f21,7,quantitative,scheduled to work 10 hours next week for the final harvest preparations,YES,scheduled to work about 10 hours next week in preparation for the harvest,YES,scheduled to work about 10 hours next week in preparation for the harvest
7,decoupled,openai-4o-mini,7,f22,7,emotional,felt optimistic about the upcoming harvest season,YES,optimism reigns supreme,YES,optimism reigns supreme
8,stylized,openai-4o-mini,7,f01,1,named_entity,played at Palac Akropolis in Prague,NO,,NO,
8,stylized,openai-4o-mini,7,f02,1,emotional,felt anxious about performing with a sore throat,YES,"the pesky sore throat lingers, testing her resilience",YES,"the pesky sore throat lingers, testing her resilience"
8,stylized,openai-4o-mini,7,f03,1,relational,"had dinner with the opening act, a local band",NO,,NO,
